,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.11.01
Glass Type,Code,,Refractive Index,,,,,,,,,,,,Abbe Number,,,Dispersions,,Partial Dispersions,,,,,,Relative Partial Dispersions,,,,,,"Deviation of Relative Partial Dispersions delta P from ""Normal""",,Constants of Dispersion Formula,,,,,,,,,,Specific Gravity,,,,,,,,,,Coloring ,,Internal Transmittance (T 10mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bubble Quality Group,Notes,
,Code(d),Code(e),nA',nr,nC,nC',nHe-Ne,nD,nd,ne,nF,nF',ng,nh,vd,ve,vg,nF-nC,nF'-nC',nd-nC,ne-nd,ng-nd,ng-nF,nd-nC',nF'-nd,"Pd,C","Pe,d","Pg,F","P'd,C'","P'e,d","P'g,F'","delta Pg,d","delta Pg,F",A0,A1,A2,A3,A4,A5,A6,Expansion Coefficients,Transformation Temperature,Yield Point,,Water Resistance (Powder),Acid Resistance (Powder),Acid Resistance (Surface),Knoop Hardness,Abrasion,Photoelastic Constant,Young's Modulus,Rigidity Modulus,Poisson's Ratio,lambda80/lambda5,lambda70/lambda5,lambda80/lambda5,280nm,290nm,300nm,310nm,320nm,330nm,340nm,350nm,360nm,370nm,380nm,390nm,400nm,420nm,440nm,460nm,480nm,500nm,550nm,600nm,650nm,700nm,800nm,900nm,1000nm,1200nm,1400nm,1600nm,1800nm,2000nm,2200nm,2400nm,,,
E-F5,603380,607377,1.59360 ,1.59615 ,1.59875 ,1.59948 ,1.60017 ,1.60328 ,1.60342 ,1.60718 ,1.61462 ,1.61557 ,1.62388 ,1.63196 ,38.01 ,37.74 ,29.50 ,0.015874 ,0.016088 ,0.004674 ,0.003760 ,0.020458 ,0.009258 ,0.003940 ,0.012148 ,0.2944 ,0.2369 ,0.5832 ,0.2449 ,0.2337 ,0.5165 ,0.0026 ,0.0026 ,2.50863619E+00,-1.01869365E-02,2.04516474E-02,8.41069518E-04,-3.63565381E-05,5.99712664E-06,0.00000000E+00,90,594,622,2.65 ,2,1,,635(6),113,,,,,39/36,,378/357,,,,,,,,,0.13,0.53,0.80,0.914,0.965,0.994,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.985,0.972,0.911,0.900,1,Y,TEST POT DATA
E-F8,596392,599390,1.58609 ,1.58852 ,1.59102 ,1.59172 ,1.59239 ,1.59538 ,1.59551 ,1.59911 ,1.60620 ,1.60710 ,1.61498 ,1.62254 ,39.22 ,38.95 ,30.59 ,0.015185 ,0.015380 ,0.004492 ,0.003601 ,0.019466 ,0.008773 ,0.003785 ,0.011595 ,0.2958 ,0.2371 ,0.5777 ,0.2461 ,0.2341 ,0.5118 ,-0.0017 ,-0.0009 ,2.47286461E+00,-1.51192688E-03,2.76004612E-02,-1.52550371E-03,2.90711488E-04,-1.28484326E-05,0.00000000E+00,94,583,621,2.63 ,2,1,,483(5),112,,,,,38/35,,378/351,,,,,,,,0.01,0.27,0.64,0.83,0.918,0.954,0.979,0.986,0.989,0.993,0.995,0.998,0.999,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.982,0.968,0.913,0.900,1,Y,TEST POT DATA
SF5,673322,678319,1.65994 ,1.66325 ,1.66661 ,1.66756 ,1.66846 ,1.67252 ,1.67270 ,1.67765 ,1.68753 ,1.68879 ,1.69991 ,1.71076 ,32.15 ,31.92 ,24.72 ,0.020921 ,0.021232 ,0.006092 ,0.004948 ,0.027209 ,0.012380 ,0.005138 ,0.016094 ,0.2912 ,0.2365 ,0.5917 ,0.2420 ,0.2330 ,0.5235 ,0.0019 ,0.0013 ,2.73599051E+00,-2.72414957E-02,1.39469595E-02,4.88372822E-03,-4.99741390E-04,2.99608896E-05,0.00000000E+00,88,441,480,4.09 ,2,2,3,373(4),179,,,,,38/34,,364/334,,,,,,,0.15,0.55,0.81,0.909,0.958,0.983,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.990,0.964,0.951,1,Y,
SF8,689311,694309,1.67543 ,1.67895 ,1.68250 ,1.68351 ,1.68445 ,1.68874 ,1.68893 ,1.69416 ,1.70462 ,1.70596 ,1.71775 ,1.72931 ,31.15 ,30.92 ,23.91 ,0.022120 ,0.022454 ,0.006430 ,0.005229 ,0.028820 ,0.013130 ,0.005424 ,0.017030 ,0.2907 ,0.2364 ,0.5936 ,0.2416 ,0.2329 ,0.5251 ,0.0021 ,0.0015 ,2.79885778E+00,-3.71809306E-02,7.63019059E-03,7.23169098E-03,-8.07384722E-04,4.69666667E-05,0.00000000E+00,93,429,470,4.22 ,2,2,3,387(4),185,,,,,38/34,,361/335,,,,,,,0.11,0.51,0.79,0.908,0.955,0.980,0.993,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.995,0.992,0.970,0.962,1,Y,
SF13,741276,747274,1.72492 ,1.72891 ,1.73307 ,1.73426 ,1.73539 ,1.74054 ,1.74077 ,1.74710 ,1.75986 ,1.76151 ,1.77614 ,1.79076 ,27.65 ,27.42 ,20.95 ,0.026796 ,0.027247 ,0.007703 ,0.006329 ,0.035365 ,0.016272 ,0.006508 ,0.020739 ,0.2875 ,0.2362 ,0.6073 ,0.2389 ,0.2323 ,0.5368 ,0.0115 ,0.0093 ,2.92262988E+00,-1.15001781E-02,2.87583512E-02,4.47285534E-03,-4.97300597E-04,4.08937236E-05,0.00000000E+00,81,471,509,4.37 ,2,1,1,395(4),184,,,,,42/38,,402/374,,,,,,,,,,,0.09,0.41,0.71,0.942,0.992,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.995,0.987,0.958,0.946,1,Y,
SF03,847239,855237,1.82581 ,1.83106 ,1.83653 ,1.83810 ,1.83958 ,1.84635 ,1.84666 ,1.85501 ,1.87198 ,1.87418 ,1.89382 ,1.91352 ,23.88 ,23.70 ,17.95 ,0.035449 ,0.036079 ,0.010128 ,0.008353 ,0.047162 ,0.021841 ,0.008558 ,0.027521 ,0.2857 ,0.2356 ,0.6161 ,0.2372 ,0.2315 ,0.5444 ,0.0141 ,0.0118 ,3.26133538E+00,-1.83279183E-02,4.15516996E-02,4.94908982E-03,-3.88454792E-04,3.83701444E-05,0.00000000E+00,92,419,451,5.52 ,5,4,5b,325(3),299,,,,,44/37,40/37,393/363,,,,,,,,,0.01,0.22,0.56,0.76,0.86,0.945,0.973,0.985,0.991,0.996,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.983,0.980,0.961,0.940,1,Y,
E-SF1,717295,723293,1.70276 ,1.70649 ,1.71033 ,1.71143 ,1.71246 ,1.71715 ,1.71736 ,1.72310 ,1.73463 ,1.73612 ,1.74933 ,1.76247 ,29.52 ,29.29 ,22.44 ,0.024299 ,0.024690 ,0.007029 ,0.005735 ,0.031968 ,0.014698 ,0.005933 ,0.018757 ,0.2893 ,0.2360 ,0.6049 ,0.2403 ,0.2323 ,0.5351 ,0.0113 ,0.0101 ,2.84827856E+00,-1.22548479E-02,3.16736954E-02,1.70745362E-03,-7.33008941E-05,1.41012815E-05,0.00000000E+00,97,581,617,3.07 ,2,1,1,595(6),138,,,,,41/36,,392/363,,,,,,,,,,0.14,0.50,0.74,0.87,0.963,0.989,0.998,0.999,0.999,0.999,0.999,0.996,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.986,0.974,0.917,0.87,1,Y,TEST POT DATA
E-SF2,648338,652335,1.63599 ,1.63901 ,1.64209 ,1.64297 ,1.64379 ,1.64752 ,1.64769 ,1.65222 ,1.66126 ,1.66242 ,1.67265 ,1.68269 ,33.80 ,33.54 ,25.95 ,0.019162 ,0.019445 ,0.005594 ,0.004529 ,0.024959 ,0.011391 ,0.004718 ,0.014727 ,0.2919 ,0.2364 ,0.5945 ,0.2426 ,0.2329 ,0.5262 ,0.0073 ,0.0069 ,2.63429594E+00,-9.20840209E-03,2.74266023E-02,2.25441472E-04,9.97644221E-05,1.76259116E-08,0.00000000E+00,84,581,624,2.77 ,2,1,1,602(6),126,,,,,40/36,,385/360,,,,,,,,,0.03,0.32,0.67,0.84,0.920,0.968,0.980,0.985,0.988,0.992,0.997,0.998,0.996,0.999,0.999,0.999,0.999,0.999,0.994,0.998,0.986,0.975,0.906,0.88,1,Y,TEST POT DATA
E-SF4,755275,762273,1.73883 ,1.74299 ,1.74730 ,1.74853 ,1.74968 ,1.75496 ,1.75520 ,1.76167 ,1.77475 ,1.77644 ,1.79150 ,1.80656 ,27.51 ,27.29 ,20.80 ,0.027452 ,0.027912 ,0.007904 ,0.006473 ,0.036301 ,0.016753 ,0.006673 ,0.021239 ,0.2879 ,0.2358 ,0.6103 ,0.2391 ,0.2319 ,0.5396 ,0.0138 ,0.0121 ,2.96469762E+00,-1.28650713E-02,3.57299793E-02,2.16572877E-03,-1.02243404E-04,1.82439835E-05,0.00000000E+00,102,582,622,3.17 ,2,1,1,575(6),200,,92.6,36.8,0.258,42/37,,398/368,,,,,,,,,,0.09,0.40,0.67,0.83,0.951,0.986,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.988,0.955,0.915,1,Y,TEST POT DATA
E-SF5,673321,678319,1.66000 ,1.66326 ,1.66661 ,1.66756 ,1.66846 ,1.67252 ,1.67270 ,1.67765 ,1.68756 ,1.68883 ,1.70011 ,1.71126 ,32.11 ,31.86 ,24.54 ,0.020952 ,0.021272 ,0.006093 ,0.004949 ,0.027409 ,0.012550 ,0.005140 ,0.016132 ,0.2908 ,0.2362 ,0.5990 ,0.2416 ,0.2327 ,0.5301 ,0.0094 ,0.0085 ,2.71201742E+00,-1.11228641E-02,2.76913413E-02,1.13193687E-03,-2.42250640E-05,8.91515336E-06,0.00000000E+00,90,585,621,2.89 ,2,1,1,612(6),136,,,,,40/36,,390/362,,,,,,,,,0.01,0.20,0.55,0.78,0.89,0.960,0.979,0.985,0.992,0.996,0.999,0.999,0.999,0.999,,,,,,,,,,,1,Y,TEST POT DATA
E-SF6,805254,813252,1.78643 ,1.79118 ,1.79611 ,1.79752 ,1.79885 ,1.80491 ,1.80518 ,1.81264 ,1.82777 ,1.82973 ,1.84729 ,1.86494 ,25.43 ,25.23 ,19.12 ,0.031662 ,0.032216 ,0.009075 ,0.007457 ,0.042107 ,0.019520 ,0.007665 ,0.024551 ,0.2866 ,0.2355 ,0.6165 ,0.2379 ,0.2315 ,0.5449 ,0.0169 ,0.0148 ,3.11783700E+00,-1.19410737E-02,4.43602265E-02,1.81348056E-03,4.69669929E-06,1.61754136E-05,0.00000000E+00,106,571,611,3.34 ,2,1,1,482(5),182,,,,,44/37,,397/368,,,,,,,,,0.01,0.19,0.49,0.69,0.82,0.923,0.962,0.983,0.993,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.995,0.980,0.941,0.88,1,Y,TEST POT DATA
E-SF7,640346,644343,1.62852 ,1.63141 ,1.63439 ,1.63523 ,1.63603 ,1.63964 ,1.63980 ,1.64418 ,1.65290 ,1.65401 ,1.66379 ,1.67326 ,34.56 ,34.31 ,26.67 ,0.018511 ,0.018777 ,0.005414 ,0.004381 ,0.023992 ,0.010895 ,0.004566 ,0.014211 ,0.2925 ,0.2367 ,0.5886 ,0.2432 ,0.2333 ,0.5209 ,0.0025 ,0.0022 ,2.60224509E+00,-2.28272809E-03,3.13239043E-02,-1.10981516E-03,2.84472430E-04,-1.20544670E-05,0.00000000E+00,86,589,626,2.77 ,1,1,,498(5),109,,,,,39/36,,385/360,,,,,,,,,0.03,0.33,0.67,0.84,0.916,0.964,0.975,0.981,0.986,0.990,0.995,0.995,0.992,0.993,0.996,0.999,0.999,0.999,0.988,0.997,0.988,0.975,0.906,0.88,1,Y,TEST POT DATA
E-SF8,689311,694308,1.67553 ,1.67896 ,1.68249 ,1.68350 ,1.68444 ,1.68874 ,1.68893 ,1.69417 ,1.70467 ,1.70602 ,1.71797 ,1.72981 ,31.07 ,30.83 ,23.72 ,0.022173 ,0.022517 ,0.006439 ,0.005238 ,0.029039 ,0.013305 ,0.005433 ,0.017084 ,0.2904 ,0.2362 ,0.6001 ,0.2413 ,0.2326 ,0.5309 ,0.0087 ,0.0079 ,2.76155381E+00,-1.16348386E-02,2.86355735E-02,1.55293137E-03,-7.94510589E-05,1.28609539E-05,0.00000000E+00,91,579,622,2.93 ,2,1,1,566(6),164,,88.2,35.5,0.244,41/37,,391/362,,,,,,,,,0.01,0.20,0.58,0.81,0.915,0.985,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.991,0.979,0.911,0.86,1,Y,TEST POT DATA
E-SF10,728285,734282,1.71292 ,1.71683 ,1.72086 ,1.72201 ,1.72310 ,1.72803 ,1.72825 ,1.73429 ,1.74645 ,1.74802 ,1.76200 ,1.77595 ,28.46 ,28.23 ,21.58 ,0.025589 ,0.026009 ,0.007387 ,0.006036 ,0.033750 ,0.015548 ,0.006236 ,0.019773 ,0.2887 ,0.2359 ,0.6076 ,0.2398 ,0.2321 ,0.5374 ,0.0124 ,0.0110 ,2.87968193E+00,-1.23038115E-02,3.34430250E-02,1.83471163E-03,-8.12508073E-05,1.59440837E-05,0.00000000E+00,96,592,632,3.07 ,1,1,,555(6),160,,,,,42/37,,399/369,,,,,,,,,,0.11,0.44,0.70,0.84,0.942,0.976,0.989,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.990,0.983,0.945,0.909,1,Y,TEST POT DATA
E-SF11,785257,792255,1.76663 ,1.77121 ,1.77596 ,1.77732 ,1.77861 ,1.78446 ,1.78472 ,1.79192 ,1.80652 ,1.80842 ,1.82534 ,1.84239 ,25.68 ,25.47 ,19.32 ,0.030559 ,0.031091 ,0.008760 ,0.007199 ,0.040619 ,0.018820 ,0.007399 ,0.023692 ,0.2867 ,0.2356 ,0.6159 ,0.2380 ,0.2315 ,0.5444 ,0.0167 ,0.0146 ,3.05654935E+00,-1.43159709E-02,3.81593027E-02,3.15675913E-03,-2.23523385E-04,2.90021069E-05,0.00000000E+00,100,584,625,3.22 ,2,1,,527(5),172,,,,,44/37,,400/369,,,,,,,,,0.01,0.07,0.39,0.65,0.80,0.916,0.954,0.970,0.981,0.990,0.999,0.999,0.999,0.999,,,,,,,,,,,1,Y,TEST POT DATA
E-SF13,741278,747276,1.72485 ,1.72890 ,1.73309 ,1.73428 ,1.73541 ,1.74054 ,1.74077 ,1.74706 ,1.75975 ,1.76139 ,1.77599 ,1.79059 ,27.79 ,27.56 ,21.03 ,0.026661 ,0.027105 ,0.007682 ,0.006288 ,0.035222 ,0.016243 ,0.006486 ,0.020619 ,0.2881 ,0.2359 ,0.6092 ,0.2393 ,0.2320 ,0.5388 ,0.0131 ,0.0115 ,2.92006212E+00,-1.34436038E-02,3.33556844E-02,2.46092959E-03,-1.60492168E-04,2.11511846E-05,0.00000000E+00,91,605,648,3.13 ,1,1,,555(6),160,,,,,43/37,,400/369,,,,,,,,,,0.05,0.35,0.63,0.80,0.926,0.965,0.980,0.990,0.996,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.989,0.984,0.954,0.934,1,Y,TEST POT DATA
E-SF14,762266,769263,1.74479 ,1.74910 ,1.75358 ,1.75486 ,1.75607 ,1.76157 ,1.76182 ,1.76858 ,1.78226 ,1.78404 ,1.79982 ,1.81565 ,26.56 ,26.34 ,20.05 ,0.028687 ,0.029176 ,0.008242 ,0.006764 ,0.038001 ,0.017556 ,0.006961 ,0.022215 ,0.2873 ,0.2358 ,0.6120 ,0.2386 ,0.2318 ,0.5411 ,0.0141 ,0.0122 ,2.98384614E+00,-1.28995609E-02,3.56396640E-02,2.96907641E-03,-2.22699050E-04,2.67423649E-05,0.00000000E+00,94,595,630,3.16 ,1,1,,548(5),167,,,,,43/37,,397/365,,,,,,,,,,0.08,0.41,0.66,0.80,0.907,0.943,0.959,0.971,0.982,0.999,0.996,0.991,0.999,0.999,0.999,0.999,0.999,0.997,0.993,0.978,0.970,0.926,0.89,1,Y,TEST POT DATA
E-SF15,699301,704299,1.68496 ,1.68854 ,1.69222 ,1.69327 ,1.69426 ,1.69875 ,1.69895 ,1.70442 ,1.71542 ,1.71684 ,1.72941 ,1.74189 ,30.13 ,29.89 ,22.94 ,0.023199 ,0.023566 ,0.006724 ,0.005476 ,0.030463 ,0.013988 ,0.005674 ,0.017892 ,0.2898 ,0.2360 ,0.6030 ,0.2408 ,0.2324 ,0.5334 ,0.0101 ,0.0092 ,2.79031580E+00,-1.18464509E-02,3.05751341E-02,1.41030608E-03,-4.15895631E-05,1.14740935E-05,0.00000000E+00,91,584,627,2.97 ,2,1,,580(6),126,,,,,42/37,,395/368,,,,,,,,,,0.13,0.46,0.68,0.81,0.912,0.948,0.963,0.973,0.982,0.995,0.997,0.995,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.996,0.987,0.953,0.907,1,Y,TEST POT DATA
E-SF03,847238,855236,1.82570 ,1.83099 ,1.83649 ,1.83807 ,1.83956 ,1.84635 ,1.84666 ,1.85504 ,1.87210 ,1.87432 ,1.89419 ,1.91428 ,23.78 ,23.59 ,17.81 ,0.035610 ,0.036249 ,0.010169 ,0.008382 ,0.047531 ,0.022090 ,0.008591 ,0.027658 ,0.2856 ,0.2354 ,0.6203 ,0.2370 ,0.2312 ,0.5482 ,0.0182 ,0.0158 ,3.25492893E+00,-1.56026034E-02,4.58228209E-02,3.72736340E-03,-2.38976694E-04,3.42745142E-05,0.00000000E+00,102,610,646,3.53 ,1,1,,492(5),179,,,,,,42/37,406/370,,,,,,,,,,0.05,0.35,0.61,0.76,0.900,0.957,0.982,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.985,0.961,1,Y,TEST POT DATA
E-SFS3,785263,792261,1.76698 ,1.77147 ,1.77613 ,1.77746 ,1.77871 ,1.78444 ,1.78470 ,1.79173 ,1.80597 ,1.80781 ,1.82428 ,1.84081 ,26.30 ,26.08 ,19.82 ,0.029842 ,0.030354 ,0.008570 ,0.007033 ,0.039583 ,0.018311 ,0.007237 ,0.023117 ,0.2872 ,0.2357 ,0.6136 ,0.2384 ,0.2317 ,0.5425 ,0.0153 ,0.0134 ,3.05701152E+00,-1.32251945E-02,3.90853018E-02,2.51480160E-03,-1.31876542E-04,2.24898958E-05,0.00000000E+00,102,577,620,3.28 ,2,1,,492(5),196,,,,,43/37,,399/367,,,,,,,,,,0.14,0.46,0.70,0.82,0.925,0.959,0.973,0.982,0.990,0.999,0.999,0.999,0.997,,,,,,,,,,,1,Y,TEST POT DATA
E-LAK7,652585,654583,1.64432 ,1.64627 ,1.64821 ,1.64875 ,1.64925 ,1.65150 ,1.65160 ,1.65425 ,1.65934 ,1.65997 ,1.66537 ,1.67038 ,58.54 ,58.30 ,47.31 ,0.011131 ,0.011222 ,0.003392 ,0.002655 ,0.013774 ,0.006035 ,0.002851 ,0.008371 ,0.3047 ,0.2385 ,0.5422 ,0.2541 ,0.2366 ,0.4815 ,-0.0051 ,-0.0039 ,2.68241693E+00,-1.18445415E-02,1.62422690E-02,3.03298585E-04,-8.32486246E-06,7.74390846E-07,0.00000000E+00,81,647,678,3.30 ,,,,,,,,,,35/28,,330/277,0.05,0.18,0.35,0.51,0.65,0.76,0.85,0.900,0.935,0.955,0.968,0.973,0.977,0.980,0.982,0.985,0.986,0.988,0.990,0.992,0.994,0.999,0.999,0.999,0.999,0.999,0.996,0.992,0.980,0.957,0.87,0.67,1,Y,TEST POT DATA
E-LAK8,713539,716536,1.70439 ,1.70669 ,1.70898 ,1.70961 ,1.71021 ,1.71288 ,1.71300 ,1.71615 ,1.72221 ,1.72296 ,1.72943 ,1.73545 ,53.88 ,53.64 ,43.38 ,0.013234 ,0.013350 ,0.004020 ,0.003154 ,0.016438 ,0.007224 ,0.003380 ,0.009970 ,0.3038 ,0.2383 ,0.5459 ,0.2532 ,0.2363 ,0.4845 ,-0.0103 ,-0.0081 ,2.87864541E+00,-1.42314931E-02,1.98025768E-02,4.01179570E-04,-6.68878586E-06,7.86869747E-07,0.00000000E+00,68,656,682,3.72 ,1,5,,647(6),72,,,,,38/30,,355/295,,,0.03,0.16,0.35,0.52,0.68,0.79,0.87,0.918,0.949,0.965,0.976,0.985,0.990,0.994,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.997,0.997,0.984,0.956,0.87,0.60,1,Y,TEST POT DATA
E-LAK9,691548,694546,1.68284 ,1.68498 ,1.68716 ,1.68777 ,1.68834 ,1.69089 ,1.69100 ,1.69401 ,1.69976 ,1.70048 ,1.70661 ,1.71231 ,54.82 ,54.60 ,44.25 ,0.012606 ,0.012711 ,0.003843 ,0.003009 ,0.015615 ,0.006852 ,0.003232 ,0.009479 ,0.3049 ,0.2387 ,0.5436 ,0.2543 ,0.2367 ,0.4827 ,-0.0117 ,-0.0088 ,2.78211953E+00,3.86988792E-03,3.22993842E-02,-3.17915886E-03,4.35836848E-04,-2.06224134E-05,0.00000000E+00,75,662,683,3.48 ,2,4,,679(7),79,,,,,38/30,,358/301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Y,TEST POT DATA
E-LAK10,720502,723500,1.71081 ,1.71324 ,1.71568 ,1.71636 ,1.71700 ,1.71987 ,1.71999 ,1.72341 ,1.73001 ,1.73084 ,1.73795 ,1.74460 ,50.23 ,49.97 ,40.11 ,0.014334 ,0.014477 ,0.004318 ,0.003413 ,0.017952 ,0.007936 ,0.003634 ,0.010843 ,0.3012 ,0.2381 ,0.5536 ,0.2510 ,0.2358 ,0.4911 ,-0.0078 ,-0.0065 ,2.89528358E+00,-1.17686807E-02,2.22295765E-02,2.69351264E-04,2.23005932E-05,-4.35464340E-07,0.00000000E+00,82,633,667,3.74 ,2,4,5a,629(6),100,,,,,38/32,,360/323,,,0.01,0.12,0.31,0.51,0.67,0.79,0.87,0.916,0.947,0.964,0.973,0.984,0.988,0.993,0.996,0.999,0.999,0.999,0.999,0.999,,,,,,,,,,,1,Y,TEST POT DATA
E-LAK12,678554,681552,1.66990 ,1.67206 ,1.67419 ,1.67478 ,1.67533 ,1.67779 ,1.67790 ,1.68082 ,1.68642 ,1.68712 ,1.69308 ,1.69863 ,55.40 ,55.16 ,44.65 ,0.012237 ,0.012343 ,0.003715 ,0.002917 ,0.015184 ,0.006662 ,0.003123 ,0.009220 ,0.3036 ,0.2384 ,0.5444 ,0.2530 ,0.2363 ,0.4832 ,-0.0084 ,-0.0070 ,2.78094755E+00,-2.36624998E-02,8.67653717E-03,2.94181002E-03,-3.51554137E-04,1.84406503E-05,0.00000000E+00,81,651,677,3.96 ,3,5,,530(5),155,,,,,36/28,,337/278,,0.01,0.09,0.30,0.52,0.69,0.81,0.88,0.929,0.957,0.971,0.980,0.984,0.988,0.989,0.992,0.994,0.995,0.997,0.998,0.998,0.999,0.999,0.999,0.999,0.999,0.992,0.995,0.982,0.960,0.88,0.70,1,Y,TEST POT DATA
E-LAK13,694532,697530,1.68505 ,1.68730 ,1.68955 ,1.69018 ,1.69076 ,1.69339 ,1.69350 ,1.69661 ,1.70258 ,1.70333 ,1.70972 ,1.71566 ,53.20 ,52.97 ,42.77 ,0.013035 ,0.013152 ,0.003953 ,0.003106 ,0.016216 ,0.007134 ,0.003324 ,0.009828 ,0.3033 ,0.2383 ,0.5473 ,0.2527 ,0.2362 ,0.4857 ,-0.0098 ,-0.0078 ,2.81365515E+00,-1.34879998E-02,1.91920754E-02,4.14986834E-04,-7.45390097E-06,7.65453719E-07,0.00000000E+00,74,617,650,3.68 ,1,4,,618(6),124,,,,,37/30,,345/294,,0.01,0.08,0.25,0.44,0.61,0.75,0.85,0.914,0.954,0.980,0.994,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.977,0.916,0.70,1,Y,TEST POT DATA
E-LAK14,697555,700553,1.68859 ,1.69079 ,1.69297 ,1.69358 ,1.69415 ,1.69669 ,1.69680 ,1.69979 ,1.70552 ,1.70624 ,1.71234 ,1.71800 ,55.53 ,55.30 ,44.83 ,0.012549 ,0.012654 ,0.003823 ,0.002992 ,0.015543 ,0.006817 ,0.003214 ,0.009440 ,0.3046 ,0.2384 ,0.5432 ,0.2540 ,0.2364 ,0.4823 ,-0.0103 ,-0.0080 ,2.82766740E+00,-1.46359226E-02,1.83760559E-02,4.20548979E-04,-1.31827801E-05,9.74806017E-07,0.00000000E+00,71,658,686,3.55 ,1,5,,632(6),76,,,,,37/29,,349/286,0.01,0.04,0.11,0.22,0.36,0.52,0.67,0.79,0.87,0.931,0.964,0.985,0.995,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.987,0.962,0.85,0.59,1,Y,TEST POT DATA
E-LAK18,729547,732544,1.72046 ,1.72279 ,1.72510 ,1.72575 ,1.72635 ,1.72904 ,1.72916 ,1.73234 ,1.73844 ,1.73920 ,1.74570 ,1.75173 ,54.66 ,54.43 ,44.08 ,0.013340 ,0.013454 ,0.004057 ,0.003181 ,0.016542 ,0.007259 ,0.003411 ,0.010043 ,0.3041 ,0.2385 ,0.5442 ,0.2535 ,0.2364 ,0.4831 ,-0.0107 ,-0.0084 ,2.93385862E+00,-1.50347642E-02,1.98579837E-02,5.00310675E-04,-2.05752531E-05,1.37499776E-06,0.00000000E+00,69,668,697,4.16 ,1,4,,738(7),68,,,,,37/29,,343/290,0.04,0.16,0.29,0.34,0.56,0.69,0.80,0.88,0.932,0.964,0.986,0.996,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.968,0.88,0.61,1,Y,TEST POT DATA
E-LAK01,640601,643599,1.63293 ,1.63485 ,1.63673 ,1.63725 ,1.63774 ,1.63990 ,1.64000 ,1.64254 ,1.64738 ,1.64798 ,1.65311 ,1.65784 ,60.09 ,59.88 ,48.82 ,0.010651 ,0.010730 ,0.003268 ,0.002541 ,0.013109 ,0.005726 ,0.002745 ,0.007985 ,0.3068 ,0.2386 ,0.5376 ,0.2558 ,0.2368 ,0.4775 ,-0.0084 ,-0.0059 ,2.64816555E+00,-1.39955727E-02,1.52775593E-02,2.27366594E-04,4.86219531E-06,-2.33276501E-07,0.00000000E+00,77,656,680,3.01 ,4,4,,622(6),92,,,,,35/29,,360/305,,,0.02,,0.19,,0.53,,0.80,,0.929,,0.970,0.984,0.988,0.992,0.994,0.996,0.997,0.995,0.996,0.997,,,,,,,,,,,1,AY,TEST POT DATA
