  0.160000000000000D+02,  0.939906000000000D+00
  0.000000000000000D+00,  0.000000000000000D+00,  6,  2,  0.333333333333333D+00
  0.000000000000000D+00,  0.000000000000000D+00,  6,  2,  0.333333333333333D+00
  0.000000000000000D+00,  0.000000000000000D+00,  6,  2,  0.333333333333333D+00
  0.100823037816025D+01,  0.121682420959901D+03,  0,  9,  0.333333333333333D+00
  0.100518934496510D+01,  0.114915977768470D+03,  0,  9,  0.333333333333333D+00
  0.100248903681817D+01,  0.929132497152252D+02,  0,  9,  0.333333333333333D+00
  0.100026357394151D+01,  0.705126822458289D+02,  0,  9,  0.333333333333333D+00
  0.998571740137059D+00,  0.531382331796452D+02,  0,  9,  0.333333333333333D+00
  0.997437440719641D+00,  0.419613119447810D+02,  0,  9,  0.333333333333333D+00
  0.996869128158580D+00,  0.366166700973109D+02,  0,  9,  0.333333333333333D+00
  0.996869128158580D+00,  0.366166700973109D+02,  0,  9,  0.333333333333333D+00
  0.997437440719641D+00,  0.419613119445973D+02,  0,  9,  0.333333333333333D+00
  0.998571740137061D+00,  0.531382331798289D+02,  0,  9,  0.333333333333333D+00
  0.100026357394151D+01,  0.705126822452778D+02,  0,  9,  0.333333333333333D+00
  0.100248903681806D+01,  0.929132497141231D+02,  0,  9,  0.333333333333333D+00
  0.100518934496510D+01,  0.114915977768470D+03,  0,  9,  0.333333333333333D+00
  0.100823037816025D+01,  0.121682420960269D+03,  0,  9,  0.333333333333333D+00
  0.000000000000000D+00,  0.000000000000000D+00,  6,  2,  0.333333333333333D+00
  0.000000000000000D+00,  0.000000000000000D+00,  6,  2,  0.333333333333333D+00
  0.100623252210684D+01,  0.120251794847694D+03,  0,  9,  0.333333333333333D+00
  0.100303771117550D+01,  0.980399592890234D+02,  0,  9,  0.333333333333333D+00
  0.100026357394151D+01,  0.705126822458289D+02,  0,  9,  0.333333333333333D+00
  0.998005057573339D+00,  0.474814906014115D+02,  0,  9,  0.333333333333333D+00
  0.996300344866342D+00,  0.314849596897855D+02,  0,  9,  0.333333333333333D+00
  0.995162202629523D+00,  0.220024719924205D+02,  0,  9,  0.333333333333333D+00
  0.994593232423762D+00,  0.177192526688000D+02,  0,  9,  0.333333333333333D+00
  0.994593232423762D+00,  0.177192526686163D+02,  0,  9,  0.333333333333333D+00
  0.995162202629524D+00,  0.220024719922368D+02,  0,  9,  0.333333333333333D+00
  0.996300344866342D+00,  0.314849596899692D+02,  0,  9,  0.333333333333333D+00
